,ver,hor,y
6130,8.75E-01,6.04E-01,1.00E+00
6131,9.38E-01,6.13E-01,1.00E+00
6132,9.38E-01,5.83E-01,1.00E+00
6133,1.00E+00,5.21E-01,1.00E+00
6134,9.38E-01,5.42E-01,1.00E+00
6135,9.38E-01,6.04E-01,1.00E+00
6136,8.33E-01,5.96E-01,1.00E+00
6137,8.33E-01,5.96E-01,1.00E+00
6138,9.38E-01,5.42E-01,1.00E+00
6139,8.33E-01,5.83E-01,1.00E+00
6140,1.06E+00,5.12E-01,1.00E+00
6141,1.13E+00,4.91E-01,1.00E+00
6142,1.21E+00,5.00E-01,1.00E+00
6143,1.13E+00,4.90E-01,1.00E+00
6144,1.14E+00,4.70E-01,1.00E+00
6145,1.14E+00,4.90E-01,1.00E+00
6146,1.13E+00,5.00E-01,1.00E+00
6147,1.21E+00,5.00E-01,1.00E+00
6148,1.14E+00,5.00E-01,1.00E+00
6149,1.23E+00,4.91E-01,1.00E+00
6150,1.37E+00,5.00E-01,1.00E+00
6151,1.28E+00,5.00E-01,1.00E+00
6152,7.64E-01,5.60E-01,0.00E+00
6153,7.14E-01,5.93E-01,0.00E+00
6154,8.00E-01,5.96E-01,0.00E+00
6155,8.00E-01,5.96E-01,0.00E+00
6156,8.09E-01,5.68E-01,0.00E+00
6157,8.39E-01,5.81E-01,0.00E+00
6158,7.59E-01,5.31E-01,0.00E+00
6159,7.59E-01,5.31E-01,0.00E+00
6160,8.00E-01,4.90E-01,0.00E+00
6161,7.50E-01,5.26E-01,0.00E+00
6162,8.50E-01,5.26E-01,0.00E+00
6163,7.73E-01,5.32E-01,0.00E+00
6164,7.73E-01,5.32E-01,0.00E+00
6165,8.94E-01,5.60E-01,0.00E+00
6166,8.09E-01,5.18E-01,0.00E+00
6167,8.18E-01,5.18E-01,0.00E+00
6168,8.00E-01,5.26E-01,0.00E+00
6169,8.09E-01,5.74E-01,0.00E+00
6170,5.77E-01,5.76E-01,0.00E+00
6171,5.77E-01,5.76E-01,0.00E+00
6172,5.42E-01,5.56E-01,0.00E+00
6173,7.89E-01,5.38E-01,0.00E+00
6174,8.09E-01,5.47E-01,0.00E+00
6175,8.44E-01,5.39E-01,0.00E+00
6176,8.50E-01,5.32E-01,0.00E+00
6177,8.50E-01,5.32E-01,0.00E+00
6178,8.50E-01,5.87E-01,0.00E+00
6179,8.94E-01,5.60E-01,0.00E+00
6180,8.09E-01,5.45E-01,0.00E+00
6181,7.50E-01,5.26E-01,0.00E+00
6182,8.09E-01,5.52E-01,0.00E+00
6183,8.09E-01,5.52E-01,0.00E+00
6184,8.50E-01,5.82E-01,0.00E+00
6185,8.44E-01,5.74E-01,0.00E+00
6186,8.00E-01,5.60E-01,0.00E+00
6187,8.00E-01,5.60E-01,0.00E+00
6188,6.41E-01,5.43E-01,0.00E+00
6189,6.41E-01,5.43E-01,0.00E+00
6190,8.39E-01,5.45E-01,0.00E+00
6191,6.25E-01,5.63E-01,0.00E+00
6192,7.27E-01,5.38E-01,0.00E+00
6193,6.67E-01,5.39E-01,0.00E+00
6194,6.67E-01,5.39E-01,0.00E+00
6195,6.54E-01,5.64E-01,0.00E+00
6196,6.41E-01,5.69E-01,0.00E+00
6197,8.09E-01,5.70E-01,0.00E+00
6198,6.79E-01,5.38E-01,0.00E+00
6199,5.77E-01,5.75E-01,0.00E+00
6200,6.67E-01,5.58E-01,0.00E+00
6201,6.52E-01,5.50E-01,0.00E+00
6202,7.08E-01,5.18E-01,0.00E+00
6203,8.50E-01,5.59E-01,0.00E+00
6204,7.08E-01,5.51E-01,0.00E+00
6205,7.08E-01,5.51E-01,0.00E+00
6206,8.09E-01,5.53E-01,0.00E+00
6207,5.93E-01,5.57E-01,0.00E+00
6208,6.67E-01,5.58E-01,0.00E+00
6209,6.52E-01,5.78E-01,0.00E+00
6210,6.54E-01,5.43E-01,0.00E+00
6211,6.54E-01,5.43E-01,0.00E+00
6212,6.79E-01,5.52E-01,0.00E+00
6213,5.77E-01,5.72E-01,0.00E+00
6214,6.38E-01,5.71E-01,0.00E+00
6215,6.67E-01,5.39E-01,0.00E+00
6216,6.67E-01,5.39E-01,0.00E+00
6217,6.41E-01,5.44E-01,0.00E+00
6218,6.55E-01,5.73E-01,0.00E+00
6219,7.39E-01,5.44E-01,0.00E+00
6220,7.39E-01,5.68E-01,0.00E+00
6221,7.39E-01,5.68E-01,0.00E+00
6222,7.08E-01,5.87E-01,0.00E+00
6223,6.52E-01,5.56E-01,0.00E+00
6224,5.99E-01,5.87E-01,0.00E+00
6225,7.50E-01,5.72E-01,0.00E+00
6226,7.73E-01,5.87E-01,0.00E+00
6227,7.73E-01,5.87E-01,0.00E+00
6228,7.08E-01,5.51E-01,0.00E+00
6229,5.77E-01,5.57E-01,0.00E+00
6230,6.54E-01,5.31E-01,0.00E+00
6231,6.38E-01,5.65E-01,0.00E+00
6232,6.93E-01,5.64E-01,0.00E+00
6233,6.79E-01,5.52E-01,0.00E+00
6234,6.79E-01,5.52E-01,0.00E+00
6235,7.24E-01,5.85E-01,0.00E+00
6236,5.99E-01,5.58E-01,0.00E+00
6237,7.08E-01,5.88E-01,0.00E+00
6238,8.00E-01,5.18E-01,0.00E+00
6239,7.08E-01,5.45E-01,0.00E+00
6240,7.73E-01,5.53E-01,0.00E+00
6241,6.82E-01,5.17E-01,0.00E+00
6242,6.82E-01,5.17E-01,0.00E+00
6243,7.68E-01,5.59E-01,0.00E+00
6244,6.92E-01,5.69E-01,0.00E+00
6245,7.73E-01,6.12E-01,0.00E+00
6246,7.27E-01,5.85E-01,0.00E+00
6247,6.52E-01,5.79E-01,0.00E+00
6248,6.15E-01,5.64E-01,0.00E+00
6249,6.15E-01,5.64E-01,0.00E+00
6250,7.08E-01,5.78E-01,0.00E+00
6251,7.08E-01,5.72E-01,0.00E+00
6252,7.59E-01,5.59E-01,0.00E+00
6253,7.08E-01,5.53E-01,0.00E+00
6254,8.18E-01,5.46E-01,0.00E+00
6255,7.27E-01,5.58E-01,0.00E+00
6256,7.27E-01,5.58E-01,0.00E+00
6257,7.39E-01,5.04E-01,0.00E+00
6258,7.42E-01,5.67E-01,0.00E+00
6259,7.73E-01,5.46E-01,0.00E+00
6260,7.73E-01,5.65E-01,0.00E+00
6261,7.73E-01,5.52E-01,0.00E+00
6262,7.10E-01,5.64E-01,0.00E+00
6263,6.25E-01,5.52E-01,0.00E+00
6264,7.08E-01,5.65E-01,0.00E+00
6265,7.08E-01,5.65E-01,0.00E+00
6266,7.14E-01,5.52E-01,0.00E+00
6267,6.54E-01,5.69E-01,0.00E+00
6268,6.67E-01,5.45E-01,0.00E+00
6269,7.08E-01,5.64E-01,0.00E+00
6270,7.08E-01,5.53E-01,0.00E+00
6271,7.08E-01,5.31E-01,0.00E+00
6272,7.08E-01,5.78E-01,0.00E+00
6273,7.08E-01,5.78E-01,0.00E+00
6274,7.50E-01,5.72E-01,0.00E+00
6275,7.08E-01,5.73E-01,0.00E+00
6276,6.93E-01,5.84E-01,0.00E+00
6277,6.79E-01,6.18E-01,0.00E+00
6278,6.97E-01,5.45E-01,0.00E+00
6279,6.97E-01,5.45E-01,0.00E+00
6280,7.08E-01,5.65E-01,0.00E+00
6281,7.08E-01,5.73E-01,0.00E+00
6282,7.08E-01,5.72E-01,0.00E+00
6283,7.39E-01,5.78E-01,0.00E+00
6284,6.83E-01,5.53E-01,0.00E+00
6285,7.08E-01,5.59E-01,0.00E+00
6286,7.08E-01,5.59E-01,0.00E+00
6287,6.67E-01,5.44E-01,0.00E+00
6288,7.08E-01,5.52E-01,0.00E+00
6289,6.54E-01,5.59E-01,0.00E+00
6290,6.67E-01,5.32E-01,0.00E+00
6291,7.73E-01,5.93E-01,0.00E+00
6292,7.39E-01,5.88E-01,0.00E+00
6293,7.08E-01,6.07E-01,0.00E+00
6294,5.96E-01,5.38E-01,0.00E+00
6295,6.79E-01,5.62E-01,0.00E+00
6296,6.93E-01,5.58E-01,0.00E+00
6297,6.93E-01,5.58E-01,0.00E+00
6298,6.82E-01,5.73E-01,0.00E+00
6299,6.82E-01,5.54E-01,0.00E+00
6300,7.42E-01,5.25E-01,0.00E+00
6301,7.73E-01,5.44E-01,0.00E+00
6302,7.73E-01,5.44E-01,0.00E+00
6303,7.50E-01,5.46E-01,0.00E+00
6304,6.67E-01,5.32E-01,0.00E+00
6305,6.25E-01,5.45E-01,0.00E+00
6306,6.25E-01,5.10E-01,0.00E+00
6307,6.93E-01,4.92E-01,0.00E+00
6308,6.93E-01,4.92E-01,0.00E+00
6309,6.38E-01,5.51E-01,0.00E+00
6310,7.39E-01,5.79E-01,0.00E+00
6311,5.99E-01,5.72E-01,0.00E+00
6312,6.44E-01,5.26E-01,0.00E+00
6313,6.15E-01,5.63E-01,0.00E+00
6314,7.39E-01,5.06E-01,0.00E+00
6315,7.24E-01,5.39E-01,0.00E+00
6316,6.79E-01,5.94E-01,0.00E+00
6317,6.92E-01,5.46E-01,0.00E+00
6318,7.18E-01,5.65E-01,0.00E+00
6319,6.54E-01,5.72E-01,0.00E+00
6320,7.08E-01,5.85E-01,0.00E+00
6321,7.08E-01,5.85E-01,0.00E+00
6322,6.83E-01,5.80E-01,0.00E+00
6323,6.67E-01,5.19E-01,0.00E+00
6324,7.27E-01,5.74E-01,0.00E+00
6325,6.54E-01,5.91E-01,0.00E+00
6326,6.54E-01,5.58E-01,0.00E+00
6327,6.67E-01,5.45E-01,0.00E+00
6328,6.67E-01,5.45E-01,0.00E+00
6329,5.91E-01,5.37E-01,0.00E+00
6330,6.54E-01,5.64E-01,0.00E+00
6331,7.92E-01,5.72E-01,0.00E+00
6332,7.18E-01,5.19E-01,0.00E+00
6333,7.50E-01,5.52E-01,0.00E+00
6334,7.31E-01,5.59E-01,0.00E+00
6335,7.50E-01,5.64E-01,0.00E+00
6336,6.92E-01,5.52E-01,0.00E+00
6337,6.54E-01,5.39E-01,0.00E+00
6338,7.73E-01,5.85E-01,0.00E+00
6339,7.08E-01,5.74E-01,0.00E+00
6340,7.08E-01,5.74E-01,0.00E+00
6341,7.73E-01,5.92E-01,0.00E+00
6342,6.93E-01,5.65E-01,0.00E+00
6343,7.01E-01,5.07E-01,0.00E+00
6344,7.50E-01,5.51E-01,0.00E+00
6345,7.73E-01,5.67E-01,0.00E+00
6346,7.63E-01,5.83E-01,0.00E+00
6347,7.50E-01,5.45E-01,0.00E+00
6348,6.15E-01,5.38E-01,0.00E+00
6349,6.15E-01,5.38E-01,0.00E+00
6350,7.08E-01,5.39E-01,0.00E+00
6351,6.41E-01,5.80E-01,0.00E+00
6352,7.88E-01,5.47E-01,0.00E+00
6353,7.50E-01,6.05E-01,0.00E+00
6354,6.92E-01,5.58E-01,0.00E+00
6355,7.08E-01,5.87E-01,0.00E+00
6356,6.67E-01,5.76E-01,0.00E+00
6357,7.08E-01,5.58E-01,0.00E+00
6358,7.50E-01,5.85E-01,0.00E+00
6359,7.39E-01,5.65E-01,0.00E+00
6360,7.39E-01,5.65E-01,0.00E+00
6361,7.08E-01,5.38E-01,0.00E+00
6362,7.08E-01,5.51E-01,0.00E+00
6363,7.08E-01,5.46E-01,0.00E+00
6364,7.50E-01,5.59E-01,0.00E+00
6365,6.67E-01,5.18E-01,0.00E+00
6366,6.54E-01,5.78E-01,0.00E+00
6367,6.54E-01,5.78E-01,0.00E+00
6368,8.30E-01,5.31E-01,0.00E+00
6369,6.76E-01,5.45E-01,0.00E+00
6370,7.63E-01,5.94E-01,0.00E+00
6371,6.93E-01,6.03E-01,0.00E+00
6372,7.27E-01,5.99E-01,0.00E+00
6373,7.27E-01,5.59E-01,0.00E+00
6374,6.82E-01,5.19E-01,0.00E+00
6375,7.08E-01,5.82E-01,0.00E+00
6376,6.67E-01,5.52E-01,0.00E+00
6377,7.50E-01,5.52E-01,0.00E+00
6378,7.50E-01,5.52E-01,0.00E+00
6379,7.08E-01,5.44E-01,0.00E+00
6380,7.18E-01,5.52E-01,0.00E+00
6381,6.92E-01,5.71E-01,0.00E+00
6382,6.76E-01,5.64E-01,0.00E+00
6383,6.76E-01,5.64E-01,0.00E+00
6384,6.97E-01,5.32E-01,0.00E+00
6385,6.67E-01,5.45E-01,0.00E+00
6386,7.73E-01,5.58E-01,0.00E+00
6387,7.08E-01,5.67E-01,0.00E+00
6388,7.01E-01,5.11E-01,0.00E+00
6389,7.39E-01,5.52E-01,0.00E+00
6390,7.50E-01,5.66E-01,0.00E+00
6391,7.39E-01,5.83E-01,0.00E+00
6392,7.39E-01,5.83E-01,0.00E+00
6393,6.38E-01,5.19E-01,0.00E+00
6394,6.67E-01,5.45E-01,0.00E+00
6395,7.08E-01,5.37E-01,0.00E+00
6396,6.79E-01,5.32E-01,0.00E+00
6397,6.67E-01,5.32E-01,0.00E+00
6398,6.67E-01,5.32E-01,0.00E+00
6399,6.67E-01,5.44E-01,0.00E+00
6400,7.08E-01,5.32E-01,0.00E+00
6401,6.93E-01,5.44E-01,0.00E+00
6402,7.08E-01,5.38E-01,0.00E+00
6403,6.55E-01,5.45E-01,0.00E+00
6404,6.55E-01,5.45E-01,0.00E+00
6405,6.44E-01,5.33E-01,0.00E+00
6406,6.67E-01,5.76E-01,0.00E+00
6407,7.21E-01,5.70E-01,0.00E+00
6408,7.18E-01,5.51E-01,0.00E+00
6409,7.24E-01,5.49E-01,0.00E+00
6410,6.92E-01,5.82E-01,0.00E+00
6411,7.24E-01,5.57E-01,0.00E+00
6412,7.08E-01,5.24E-01,0.00E+00
6413,7.08E-01,5.05E-01,0.00E+00
6414,6.54E-01,5.19E-01,0.00E+00
6415,7.18E-01,5.25E-01,0.00E+00
6416,6.83E-01,5.12E-01,0.00E+00
6417,7.08E-01,5.45E-01,0.00E+00
6418,7.08E-01,5.45E-01,0.00E+00
6419,6.15E-01,5.26E-01,0.00E+00
6420,6.93E-01,5.32E-01,0.00E+00
6421,7.08E-01,5.31E-01,0.00E+00
6422,6.92E-01,5.24E-01,0.00E+00
6423,6.83E-01,5.33E-01,0.00E+00
6424,7.94E-01,5.15E-01,0.00E+00
6425,7.39E-01,5.72E-01,0.00E+00
6426,7.24E-01,5.31E-01,0.00E+00
6427,6.67E-01,5.17E-01,0.00E+00
6428,6.44E-01,4.89E-01,0.00E+00
6429,7.08E-01,5.52E-01,0.00E+00
6430,6.92E-01,5.64E-01,0.00E+00
6431,6.25E-01,5.24E-01,0.00E+00
6432,6.67E-01,5.12E-01,0.00E+00
6433,6.67E-01,5.12E-01,0.00E+00
6434,6.67E-01,5.06E-01,0.00E+00
6435,7.08E-01,4.88E-01,0.00E+00
6436,6.79E-01,5.06E-01,0.00E+00
6437,6.79E-01,5.06E-01,0.00E+00
6438,7.39E-01,5.20E-01,0.00E+00
6439,6.92E-01,5.78E-01,0.00E+00
6440,7.73E-01,5.36E-01,0.00E+00
6441,7.50E-01,5.57E-01,0.00E+00
6442,7.50E-01,5.57E-01,0.00E+00
6443,6.54E-01,5.05E-01,0.00E+00
6444,7.08E-01,5.06E-01,0.00E+00
6445,8.09E-01,5.19E-01,0.00E+00
6446,6.25E-01,4.95E-01,0.00E+00
6447,6.25E-01,4.95E-01,0.00E+00
6448,7.00E-01,4.90E-01,0.00E+00
6449,7.50E-01,5.03E-01,0.00E+00
6450,6.54E-01,5.44E-01,0.00E+00
6451,6.92E-01,5.70E-01,0.00E+00
6452,3.89E-01,5.71E-01,0.00E+00
6453,7.33E-01,6.01E-01,0.00E+00
6454,6.07E-01,5.77E-01,0.00E+00
6455,8.06E-01,5.54E-01,0.00E+00
6456,6.56E-01,5.60E-01,0.00E+00
6457,7.75E-01,5.54E-01,0.00E+00
6458,7.81E-01,5.41E-01,0.00E+00
6459,7.81E-01,5.92E-01,0.00E+00
6460,7.57E-01,5.83E-01,0.00E+00
6461,9.00E-01,5.12E-01,0.00E+00
6462,8.42E-01,5.24E-01,0.00E+00
6463,7.24E-01,5.12E-01,0.00E+00
6464,6.88E-01,5.36E-01,0.00E+00
6465,8.75E-01,6.61E-01,0.00E+00
6466,7.21E-01,5.26E-01,0.00E+00
6467,8.54E-01,5.68E-01,0.00E+00
6468,7.39E-01,5.45E-01,0.00E+00
6469,8.21E-01,5.89E-01,0.00E+00
6470,7.93E-01,5.51E-01,0.00E+00
6471,7.67E-01,5.72E-01,0.00E+00
6472,8.62E-01,5.42E-01,0.00E+00
6473,7.62E-01,5.75E-01,0.00E+00
6474,8.08E-01,5.86E-01,0.00E+00
6475,8.75E-01,5.59E-01,0.00E+00
6476,7.90E-01,5.38E-01,0.00E+00
6477,8.26E-01,5.30E-01,0.00E+00
6478,8.54E-01,5.61E-01,0.00E+00
6479,7.60E-01,5.65E-01,0.00E+00
6480,7.93E-01,5.53E-01,0.00E+00
6481,7.60E-01,6.00E-01,0.00E+00
6482,8.21E-01,5.63E-01,0.00E+00
6483,8.33E-01,5.87E-01,0.00E+00
6484,8.21E-01,6.01E-01,0.00E+00
6485,8.08E-01,5.79E-01,0.00E+00
6486,8.67E-01,5.76E-01,0.00E+00
6487,8.29E-01,5.86E-01,0.00E+00
6488,8.57E-01,5.71E-01,0.00E+00
6489,8.10E-01,5.81E-01,0.00E+00
6490,8.10E-01,5.81E-01,0.00E+00
6491,7.60E-01,5.57E-01,0.00E+00
6492,8.54E-01,5.62E-01,0.00E+00
6493,8.64E-01,5.71E-01,0.00E+00
6494,8.62E-01,5.98E-01,0.00E+00
6495,8.57E-01,5.95E-01,0.00E+00
6496,1.01E+00,6.13E-01,0.00E+00
6497,7.95E-01,5.95E-01,0.00E+00
6498,8.54E-01,5.76E-01,0.00E+00
6499,8.54E-01,5.81E-01,0.00E+00
6500,8.54E-01,5.62E-01,0.00E+00
6501,9.77E-01,6.04E-01,0.00E+00
6502,8.71E-01,5.18E-01,0.00E+00
6503,8.85E-01,5.72E-01,0.00E+00
6504,8.54E-01,5.54E-01,0.00E+00
6505,8.93E-01,5.72E-01,0.00E+00
6506,7.90E-01,5.59E-01,0.00E+00
6507,8.04E-01,5.57E-01,0.00E+00
6508,8.46E-01,5.88E-01,0.00E+00
6509,8.46E-01,5.88E-01,0.00E+00
6510,8.87E-01,5.76E-01,0.00E+00
6511,9.44E-01,6.04E-01,0.00E+00
6512,8.10E-01,5.84E-01,0.00E+00
6513,7.51E-01,5.85E-01,0.00E+00
6514,7.86E-01,6.07E-01,0.00E+00
6515,7.24E-01,5.65E-01,0.00E+00
6516,8.54E-01,5.48E-01,0.00E+00
6517,7.90E-01,5.91E-01,0.00E+00
6518,7.62E-01,5.71E-01,0.00E+00
6519,8.62E-01,5.52E-01,0.00E+00
6520,7.60E-01,6.01E-01,0.00E+00
6521,7.26E-01,5.95E-01,0.00E+00
6522,9.02E-01,5.74E-01,0.00E+00
6523,7.72E-01,5.24E-01,0.00E+00
6524,7.93E-01,5.66E-01,0.00E+00
6525,8.16E-01,6.00E-01,0.00E+00
6526,7.95E-01,5.90E-01,0.00E+00
6527,7.60E-01,5.77E-01,0.00E+00
6528,7.61E-01,5.49E-01,0.00E+00
6529,7.53E-01,5.91E-01,0.00E+00
6530,6.86E-01,5.53E-01,0.00E+00
6531,7.95E-01,5.60E-01,0.00E+00
6532,7.75E-01,5.77E-01,0.00E+00
6533,7.75E-01,5.39E-01,0.00E+00
6534,7.75E-01,5.17E-01,0.00E+00
6535,7.72E-01,5.25E-01,0.00E+00
6536,7.67E-01,4.93E-01,0.00E+00
6537,7.35E-01,5.71E-01,0.00E+00
6538,7.25E-01,6.23E-01,0.00E+00
6539,6.75E-01,6.02E-01,0.00E+00
6540,6.90E-01,6.01E-01,0.00E+00
6541,7.26E-01,5.98E-01,0.00E+00
6542,6.83E-01,5.71E-01,0.00E+00
6543,6.67E-01,5.93E-01,0.00E+00
6544,7.25E-01,5.84E-01,0.00E+00
6545,7.18E-01,5.80E-01,0.00E+00
6546,6.84E-01,5.61E-01,0.00E+00
6547,7.11E-01,5.72E-01,0.00E+00
6548,7.25E-01,5.79E-01,0.00E+00
6549,7.00E-01,5.63E-01,0.00E+00
6550,7.00E-01,5.79E-01,0.00E+00
6551,5.79E-01,5.48E-01,0.00E+00
6552,6.58E-01,5.80E-01,0.00E+00
6553,7.18E-01,5.53E-01,0.00E+00
6554,7.00E-01,5.70E-01,0.00E+00
6555,7.11E-01,5.87E-01,0.00E+00
6556,7.06E-01,6.25E-01,0.00E+00
6557,7.30E-01,6.08E-01,0.00E+00
6558,7.18E-01,6.18E-01,0.00E+00
6559,6.67E-01,6.03E-01,0.00E+00
6560,7.06E-01,5.91E-01,0.00E+00
6561,8.67E-01,4.91E-01,0.00E+00
6562,8.10E-01,5.01E-01,0.00E+00
6563,6.97E-01,5.59E-01,0.00E+00
6564,7.24E-01,5.65E-01,0.00E+00
6565,6.94E-01,5.62E-01,0.00E+00
6566,7.31E-01,5.68E-01,0.00E+00
6567,6.75E-01,5.48E-01,0.00E+00
6568,7.08E-01,5.55E-01,0.00E+00
6569,7.59E-01,5.62E-01,0.00E+00
6570,7.11E-01,5.94E-01,0.00E+00
6571,7.16E-01,6.24E-01,0.00E+00
6572,7.36E-01,5.85E-01,0.00E+00
6573,7.51E-01,5.89E-01,0.00E+00
6574,7.24E-01,6.33E-01,0.00E+00
6575,7.22E-01,6.23E-01,0.00E+00
6576,7.16E-01,6.18E-01,0.00E+00
6577,7.16E-01,6.18E-01,0.00E+00
6578,7.22E-01,6.13E-01,0.00E+00
6579,6.86E-01,6.24E-01,0.00E+00
6580,7.43E-01,6.08E-01,0.00E+00
6581,7.16E-01,6.39E-01,0.00E+00
6582,6.58E-01,6.02E-01,0.00E+00
6583,7.35E-01,5.74E-01,0.00E+00
6584,7.42E-01,6.37E-01,0.00E+00
6585,7.42E-01,6.37E-01,0.00E+00
6586,7.35E-01,6.11E-01,0.00E+00
6587,7.59E-01,6.32E-01,0.00E+00
6588,7.42E-01,5.85E-01,0.00E+00
6589,7.28E-01,5.98E-01,0.00E+00
6590,7.35E-01,6.12E-01,0.00E+00
6591,7.35E-01,6.11E-01,0.00E+00
6592,7.73E-01,6.36E-01,0.00E+00
6593,7.06E-01,5.96E-01,0.00E+00
6594,7.19E-01,6.08E-01,0.00E+00
6595,7.53E-01,5.99E-01,0.00E+00
6596,7.28E-01,5.94E-01,0.00E+00
6597,7.28E-01,5.97E-01,0.00E+00
6598,7.14E-01,5.97E-01,0.00E+00
6599,7.50E-01,6.08E-01,0.00E+00
6600,7.75E-01,6.33E-01,0.00E+00
6601,7.81E-01,6.29E-01,0.00E+00
6602,7.73E-01,6.34E-01,0.00E+00
6603,7.50E-01,6.33E-01,0.00E+00
6604,9.17E-01,5.59E-01,0.00E+00
6605,8.19E-01,6.20E-01,0.00E+00
6606,8.64E-01,6.25E-01,0.00E+00
6607,8.39E-01,6.42E-01,0.00E+00
6608,7.10E-01,6.03E-01,0.00E+00
6609,7.20E-01,6.17E-01,0.00E+00
6610,7.90E-01,6.08E-01,0.00E+00
6611,7.90E-01,6.08E-01,0.00E+00
6612,7.60E-01,6.23E-01,0.00E+00
6613,7.75E-01,5.86E-01,0.00E+00
6614,6.76E-01,5.84E-01,0.00E+00
6615,7.35E-01,6.11E-01,0.00E+00
6616,6.99E-01,6.23E-01,0.00E+00
6617,6.39E-01,5.91E-01,0.00E+00
6618,7.10E-01,6.09E-01,0.00E+00
6619,6.77E-01,5.80E-01,0.00E+00
6620,6.67E-01,5.76E-01,0.00E+00
6621,6.76E-01,6.02E-01,0.00E+00
6622,6.85E-01,6.45E-01,0.00E+00
6623,7.93E-01,6.07E-01,0.00E+00
6624,7.44E-01,6.04E-01,0.00E+00
6625,7.44E-01,5.85E-01,0.00E+00
6626,7.30E-01,6.13E-01,0.00E+00
6627,7.30E-01,6.13E-01,0.00E+00
6628,6.67E-01,6.28E-01,0.00E+00
6629,7.59E-01,6.14E-01,0.00E+00
6630,7.50E-01,6.20E-01,0.00E+00
6631,6.88E-01,6.05E-01,0.00E+00
6632,6.32E-01,5.75E-01,0.00E+00
6633,7.08E-01,5.87E-01,0.00E+00
6634,6.97E-01,5.58E-01,0.00E+00
6635,6.69E-01,5.47E-01,0.00E+00
6636,6.39E-01,5.72E-01,0.00E+00
6637,6.94E-01,6.17E-01,0.00E+00
6638,6.99E-01,5.87E-01,0.00E+00
6639,6.88E-01,6.14E-01,0.00E+00
6640,6.58E-01,6.10E-01,0.00E+00
6641,7.45E-01,6.14E-01,0.00E+00
6642,6.67E-01,5.73E-01,0.00E+00
6643,7.30E-01,6.20E-01,0.00E+00
6644,6.88E-01,6.06E-01,0.00E+00
6645,7.50E-01,5.93E-01,0.00E+00
6646,6.99E-01,5.93E-01,0.00E+00
6647,7.50E-01,6.16E-01,0.00E+00
6648,7.30E-01,6.10E-01,0.00E+00
6649,6.86E-01,5.89E-01,0.00E+00
6650,6.42E-01,5.66E-01,0.00E+00
6651,6.98E-01,5.75E-01,0.00E+00
6652,6.99E-01,5.93E-01,0.00E+00
6653,6.67E-01,5.62E-01,0.00E+00
6654,7.40E-01,6.39E-01,0.00E+00
6655,7.16E-01,6.14E-01,0.00E+00
6656,6.42E-01,5.99E-01,0.00E+00
6657,7.72E-01,6.30E-01,0.00E+00
6658,6.69E-01,5.53E-01,0.00E+00
6659,7.30E-01,5.91E-01,0.00E+00
6660,7.30E-01,6.05E-01,0.00E+00
6661,7.17E-01,6.21E-01,0.00E+00
6662,6.86E-01,6.08E-01,0.00E+00
6663,6.88E-01,5.81E-01,0.00E+00
6664,7.06E-01,6.25E-01,0.00E+00
6665,7.40E-01,5.81E-01,0.00E+00
6666,6.88E-01,5.95E-01,0.00E+00
6667,8.08E-01,5.87E-01,0.00E+00
6668,6.81E-01,5.73E-01,0.00E+00
6669,7.86E-01,6.23E-01,0.00E+00
6670,7.10E-01,6.04E-01,0.00E+00
6671,6.91E-01,5.29E-01,0.00E+00
6672,6.42E-01,5.64E-01,0.00E+00
6673,7.30E-01,6.01E-01,0.00E+00
6674,7.59E-01,5.93E-01,0.00E+00
6675,7.61E-01,5.95E-01,0.00E+00
6676,6.64E-01,5.76E-01,0.00E+00
6677,6.58E-01,5.63E-01,0.00E+00
6678,6.77E-01,5.81E-01,0.00E+00
6679,6.42E-01,5.71E-01,0.00E+00
6680,6.99E-01,6.04E-01,0.00E+00
6681,7.30E-01,5.89E-01,0.00E+00
6682,7.06E-01,5.92E-01,0.00E+00
6683,6.81E-01,5.67E-01,0.00E+00
6684,6.58E-01,5.67E-01,0.00E+00
6685,6.13E-01,5.64E-01,0.00E+00
6686,6.76E-01,5.73E-01,0.00E+00
6687,6.99E-01,5.82E-01,0.00E+00
6688,6.51E-01,5.67E-01,0.00E+00
6689,7.06E-01,5.95E-01,0.00E+00
6690,7.30E-01,5.70E-01,0.00E+00
6691,6.69E-01,5.65E-01,0.00E+00
6692,7.16E-01,5.83E-01,0.00E+00
6693,6.81E-01,5.55E-01,0.00E+00
6694,6.51E-01,5.76E-01,0.00E+00
6695,6.38E-01,6.03E-01,0.00E+00
6696,7.50E-01,6.03E-01,0.00E+00
6697,6.49E-01,5.48E-01,0.00E+00
6698,7.30E-01,5.98E-01,0.00E+00
6699,7.17E-01,6.05E-01,0.00E+00
6700,7.72E-01,5.73E-01,0.00E+00
6701,7.86E-01,6.13E-01,0.00E+00
6702,7.16E-01,5.65E-01,0.00E+00
6703,6.88E-01,5.66E-01,0.00E+00
6704,7.72E-01,6.12E-01,0.00E+00
6705,7.59E-01,6.11E-01,0.00E+00
6706,6.88E-01,6.39E-01,0.00E+00
6707,7.17E-01,6.14E-01,0.00E+00
6708,6.99E-01,5.64E-01,0.00E+00
6709,6.88E-01,6.33E-01,0.00E+00
6710,6.99E-01,5.85E-01,0.00E+00
6711,6.83E-01,5.30E-01,0.00E+00
