,title,body,date,news
227,수입축산물 신고·검사 비대면 소통 강화,"검사’ 일반절차와 내년부터 바뀌는 관세청 유니패스를 통한 수입식육의 신고방법, 시험·검사 수수료 등을 “온-나라 PC영상회의 ”를 통해 비대면 양방향 소통을 실시할...", 2020.11.02 , 위클리오늘 
228,수입축산물 신고·검사 비대면 소통 강화,"검사’ 일반절차와 내년부터 바뀌는 관세청 유니패스를 통한 수입식육의 신고방법, 시험·검사 수수료 등을 “온-나라 PC영상회의 ”를 통해 비대면 양방향 소통을 실시할...", 2020.11.02 , 중부뉴스통신 
229,수입축산물 신고.검사 비대면 소통 강화,"유니패스를 통한 수입식육의 신고방법, 시험･검사 수수료 등을 “온-나라 PC영상회의 (http://vc.on-nara.go.kr)를 통해 비대면 양방향 소통을 실시할 계획이다.참여 희망...", 2020.11.02 , 경남에나뉴스 
230,수입축산물 신고.검사 비대면 소통 강화,"유니패스를 통한 수입식육의 신고방법, 시험･검사 수수료 등을 “온-나라 PC영상회의 (http://vc.on-nara.go.kr)를 통해 비대면 양방향 소통을 실시할 계획이다. 참여...", 2020.11.02 , 뉴스쉐어 
231,"예탁결제원, 특성화고 학생에 비대면 금융교육 지원",및 청소년에게 제공해왔던 금융교육을 비대면으로 진행하는 등 더욱 활성화한다. 3일...있다. 이 사업은 금융경제 이해력 인증시험을 통해 전국 특성화고 학생 및 소속 학교..., 2020.11.03 , 뉴스웨이 
232,[2021년 경제전망] 올해보다는 낫겠지만…코로나19에 달렸다,"전망이다.지난 26일 대학생 익명 커뮤니티 '에브리타임' 홍익대 자유게시판에는 ""비대면 시험 중 원어민 교수 화면에서 야동 소리가 나왔다""는 내용의 글이 올라왔다.작성자...",,
233,"""홍익대 원어민 강사가 학생들 앞에서 '야동' 보고, 여학생들에게...","가겠다. 비대면 생활방식 확대에 따른 수요 증가로 글로벌 반도체 투자가 확대되고, 정부의 한국판 뉴딜 정책의 영향으로 2021년 설비투자는 4.0% 증가할 전망이다. 건설...", 2020.10.24 , 쿠키뉴스 
234,"""비대면 수업 개선될까요"" 교육부 1000억 지원에도 대학생들 '불만'",꼬집었다. 지난 1학기에 이어 2학기에도 비대면 수업을 수강한다는 대학생 B씨(23·여...늘렸다고 밝혔지만 여전히 새벽이나 시험 기간만 되면 홈페이지가 먹통이 된다”며..., 53분전 , 파이낸셜투데이 
235,"식약처, 수입축산물 신고·검사 비대면 소통 강화","유니패스를 통한 수입식육의 신고방법, 시험·검사 수수료 등을 “온-나라 PC영상회의 (http://vc.on-nara.go.kr)”를 통해 비대면 양방향 소통을 실시할 계획이다. 참여...", 2020.11.02 , 라이브팜뉴스 
236,'코로나 감수' 대면시험 vs '커닝 부담' 비대면시험..'진퇴양난' ...,자가격리 등 시험 응시 불가 사유를 인정받은 학생에 한해 비대면 시험을 허용한다. 고려대의 경우 비대면 시험도 가능하지만 엄격한 관리가 가능한 경우에 한한다는 입장..., 2020.06.04 , 헤럴드경제 
237,평판 좋았던 홍대 영어 강사…에타에서 심각한 폭로 이어졌다,증거를 남겨놓기 위해 당시 상황을 녹화했다는 수강생도 있었다.당시 상황은 비대면 시험이 진행되던 중 일어난 것으로 보인다. 글과 댓글에 따르면 시험 내내 켜져있던..., 2020.10.28 , 위키트리 
238,"정부, 공무원 채용·자격시험 등 국내 주요 시험 체계적으로 관리...",28일 개최했다고 밝혔다. 이날 회의는 코로나19 상황을 고려해 비대면 영상으로 진행됐다. ‘범부처 시험주관기관 협의회’는 그간 각 기관이 개별적으로 결정‧운영하던..., 2020.10.29 , 공무원수험신문 
239,"디지털 뉴딜 이끌 ‘비대면 경제 표준화’, 민관이 함께 뛴다","이를 바탕으로 성능 표준을 고도화할 예정이다.아울러 즉시 시행 가능한 비대면 시험인증, 무역금융, 채용 지원 등 제도 개선 방안을 함께 발표했다.△(시험·인증) KS·KC...",,
240,"한화생명, 비대면 디지털 영업채널 'LIFE MD' 론칭",방식까지 모든 부분을 디지털과 결합한 새로운 모델이다. 설계사 자격 시험 통과를 위한 비대면 학습이 가능하고 AI 진단 테스트를 통해 예상 점수도 확인할 수 있다..., 2020.10.19 , 머니S 
241,"한국장애인재단, 장애인식개선강사 민간자격시험 시행","개선강사` 민간자격시험을 개설했다.현재까지 총 85명의 합격자가 장애인복지법과 관련...본인의 강의시연 영상을 제출하는 비대면 방식으로 대체되었으며, 모든 과정 통과...", 2020.11.05 , 시사코리아저널 
242,조선대 27일부터 '대면+비대면 방식 수업' 결정,"대면과 비대면 방식을 혼합한 수업방식이다. 26일까지 마무리되는 중간고사는 비대면 온라인 시험 진행을 원칙으로 하되, 수업의 특성에 따라 27일부터 대면 시험 또는 과제...", 2020.10.12 , 베리타스알파 
243,"식약처, 수입축산물 신고･검사 비대면 소통 강화","검사」 일반절차와 내년부터 바뀌는 관세청 유니패스를 통한 수입식육의 신고방법, 시험･검사 수수료 등을 “온-나라 PC영상회의”를 통해 비대면 양방향 소통을 실시할...", 2020.11.02 , 미디어리퍼블릭 
244,수입축산물 신고·검사 비대면 소통 강화,"유니패스를 통한 수입식육의 신고방법, 시험·검사 수수료 등을 `온-나라 PC영상회의 (http://vc.on-nara.go.kr)`를 통해 비대면 양방향 소통을 실시할 계획이다.참여...",,
245,"""비대면 서비스로 환자·의료진에 도움줄 것""",감염증 사태로 각 분야에서 비대면 시스템이 확산하고 있는 흐름과도 부합한다. 이승아...지난해 4월 정보통신기술 규제샌드박스 1호로도 선정돼 임상시험에 박차를 가할..., 2020.10.22 , 서울경제 
246,'비대면 시험 공정성 논란'..기말고사 앞둔 대학가 고민 중,"일었기 때문이다.9일 대학가에 따르면, 코로나19 재확산 우려에 대부분 대학이 비대면 시험을 권고하고 있지만, 교수 재량에 맡기는 곳도 많다.연세대는 원칙적으로 비대면...", 2020.06.09 , 조선비즈 
247,"대학가 '비대면 시험' 골머리..건강이냐, 부정 방지냐","건강권을 보장하라""며 반발하는 학생들의 목소리가 높아지고 있다. ◇대학들 '비대면 시험' 부정행위 잇따라 인하대는 지난 3~4월 치른 의과대학 단원평가와 중간시험에서...", 2020.06.04 , 노컷뉴스 
248,"부산치대, AI 감독 중간고사 실시","지능 감독관, 개별 응시자 시험 환경 모니터링 기술 ‘UBT REC’, 그리고 클라우드 환경을 활용해 완전 비대면(무감독) 온라인 시험을 실시하는 것을 기본 계획으로 하고 있다.", 2020.11.05 , 치과신문 
249,공무원 채용·자격시험 통합관리… 범부처 시험주관기관 협의회 구성,제1차 회의를 28일 개최했다. 이날 회의는 코로나19 상황을 감안해 비대면 영상으로 진행됐다. ‘범부처 시험주관기관 협의회’는 그간 각 기관이 개별적으로 결정‧운영..., 2020.10.28 , 중소기업뉴스 
250,수지·남주혁 뛰노는 '샌드박스'..현실에도 있다,출시와 시험·검증이 가능하도록 특례를 부여한다. 모래가 깔린 놀이터라는 일정한 조건에서 아이들이 평소와 달리 마음껏 뛰어놀 수 있게 하는 것과 비슷하다고 해서 '샌드..., 2020.11.08 , 뉴스1 
251,코로나 확산에 면접시험도 비대면..경기 안산시 화상면접 진행,코로나19 확산 방지를 위해 공무원 채용 면접시험을 비대면 방식으로 진행했습니다. 공무원 채용시험에서 비대면 방식으로 면접을 진행한 건 경기 안산시가 전국에서 처음..., 2020.09.01 , 연합뉴스TV 
252,"한국장애인재단, 장애인식개선강사 민간자격시험 시행","지난 2018년 ‘장애인식개선강사 민간자격시험’을 개설했다. 이를 통해 현재 총 85명의...본인의 강의시연 영상을 제출하는 비대면 방식으로 대체됐으며, 모든 과정 통과...", 2020.11.04 , 웰페어뉴스 
253,"""공공조달 패러다임 근본적으로 바꾸겠다""","잘 알려진 그는 ""코로나19와 4차 산업혁명은 공공조달 위기 대응 능력을 시험하고, 디지털·비대면의 조달혁신을 가속화하는 계기가 됐다""면서 ""공공조달의 적극적 역할과...", 2020.11.02 , 디지털타임스 
254,"""비대면 시험 원하면 혈서 받아와라"" 학교가 학생에게 한 말",5일 한양대 신본관에서 총장 면담을 요구하며 농성하던 학생에게 학교 관계자가 '비대면 시험을 원하면 학생들의 혈서를 받아오라'는 취지의 발언을 했다고 알려지면서다..., 2020.06.09 , 중앙일보 
255,비대면 시험에 잇따르는 부정행위..고심 깊은 대학가,"시험장 모습. <한겨레> 자료 사진. 인하대, 서강대, 서울대 등 대학가에서 비대면 시험의 약점을 이용한 부정행위가 잇따라 발생하면서 대학들이 대책 마련에 고심하고 있다...", 2020.06.03 , 한겨레 
256,비대면·온라인 등 ‘천태만상’ 면접고사…서울권 주요대학 11월...,"많기에 수험생들은 분주하다. ‘구술’ 시험이 익숙하지 않은 탓에 수험생 대부분은...인해 바뀐 면접 일정은 없는지, 온라인·비대면 면접 등은 어느 대학이 실시하는지...", 2020.10.30 , 한국대학신문 
257,"조선대학교, 27일부터 ‘대면·비대면 블렌디드 수업’ 결정","방식을 혼합한 수업방식이다. 단, 10월 26일까지 마무리되는 중간고사는 비대면 온라인 시험 진행을 원칙으로 하되, 수업의 특성에 따라 27일부터 대면 시험 또는 과제로...", 2020.10.12 , 뉴스웨이 
258,"산업부, ‘비대면 경제 표준화’ 전략 수립…2025년까지 370억원 ...","표준 실증센터’ 구축 등을 골자로 한다. 이와 함께 산업부는 즉시 시행 가능한 비대면 시험인증, 무역금융, 채용지원 등 제도개선 방안을 함께 발표했다. 이번에 출범하는...", 2020.10.02 , 파이낸셜투데이 
259,"식약처, 수입축산물 신고･검사 비대면 소통 강화한다","검사’ 일반절차와 내년부터 바뀌는 관세청 유니패스를 통한 수입식육의 신고방법, 시험･검사 수수료 등을 ‘온-나라 PC영상회의’를 통해 비대면 양방향 소통을 실시할...",,
260,"택배기사 주머니엔 500원 뿐.. ""우리가 낸 3000원 어디가?""",단순히 비대면 소비 확산으로 인한 물량 증가 때문만은 아니다. 택배 산업의 구조적인 문제가 노동자를 한계로 몰고 갔다는 지적이다. 택배 산업을 둘러싼 문제와 대안..., 2020.11.08 , 머니S 
261,"전남대, 온라인시대 교육혁신 ‘앞장’",등 포스트 코로나시대 교육환경 변화에 앞장서 대응해 나가고 있다. 전남대는 비대면 시험 플랫폼 1차 버전을 개발해 2학기 중간고사 기간인 10월 19일부터 31일까지 시범..., 2020.10.20 , 브레이크뉴스 
262,"전문가들 ""미래 전문인력 양성 위해 국가기술자격 전용시험센터 ...",국가자격 발전 방향을 모색했다. 토론회에서 전문가들은 자격시험이 국민 접점 서비스 사업으로서 비대면·디지털 전환에 따른 검정 시행의 디지털화를 위한 인프라 확충..., 2020.11.03 , 뉴스핌 
263,"식약처, 수입축산물 신고·검사 비대면 소통 강화...온라인 설명...","검사' 일반절차와 내년부터 바뀌는 관세청 유니패스를 통한 수입 식육의 신고 방법, 시험·검사 수수료 등을 온-나라 PC영상회의를 통해 비대면 양방향 소통을 시행할 계획...", 2020.11.02 , 메디컬리포트 
264,"NIA, 인터넷중독전문상담사 자격시험 온라인으로 치른다","상담과 교육, 인식제고 등의 직무를 수행하게 된다. 필기시험은 온라인 비대면 시험감독 플랫폼을 통해 시험 응시자의 화면을 온라인으로 실시간 감독함과 동시에 핸드폰...", 2020.10.05 , CCTV뉴스 
265,장애인 - ‘제3회 장애인식개선강사 민간자격시험’ 응시자 모집,"강사’ 민간자격시험을 개설했으며, 현재까지 총 85명의 합격자가 장애인복지법과 관련...본인의 강의시연 영상을 제출하는 비대면 방식으로 대체되었으며, 모든 과정 통과...", 2020.11.04 , 에이블뉴스 
266,"디지털 뉴딜 이끌 ‘비대면 경제 표준화’, 민관이 함께 뛴다","이를 바탕으로 성능 표준을 고도화 할 예정이다.아울러, 즉시 시행 가능한 비대면 시험인증, 무역금융, 채용지원 등 제도개선 방안을 함께 발표했다.이에 따라 KS‧KC 등...",,
267,"코로나 시대, 금융교육도 바뀌어야 한다[기획]",삶을 많이 바꿨다. 그 중 하나가 교육이다. 불과 한두 달 전만 해도 학생들은 비대면 수업과 시험에 적응해야 했다. 안전을 위해서지만 그들이 배움의 혜택을 완전히..., 2020.10.27 , 쿠키뉴스 
268,"연세대 총학생회 ""비대면 시험 공정성·학습권 보장해야""",연세대학교 학생들이 코로나19 사태로 침해받은 학습권과 비대면 시험의 공정성을 보장하라며 학교에 대책 마련을 촉구했습니다. 연세대학교 총학생회는 오늘(18일) 서울...,,
269,"산업부, 2025년까지 370억 투입해 비대면 표준 50종 개발","위해 2025년까지 370억원을 투입할 계획이다. 산업부는 이날 즉시 시행 가능한 비대면 시험인증, 무역금융, 채용지원 등 제도개선 방안을 함께 발표했다. KS·KC 등 인증...", 2020.09.29 , 뉴스웍스 
270,설계사 교육·영업 비대면으로..한화생명 '라이프 MD' 신설,합격한 뒤 보험사와 위촉계약서를 작성한다. 라이프 MD는 이 중 자격시험을 제외한 전 과정을 비대면으로 할 수 있게 해준다. 모바일 앱으로 자격시험 통과에 필요한 교육을...,,
271,"""포스트코로나 미래인력 양성 위해 국가자격 전용시험센터 필요""",발전 방향을 모색하는 시간이 진행됐다. 토론회 참석자들은 자격시험이 국민 접점 서비스 사업으로서 비대면·디지털 전환에 따른 검정 시행의 디지털화를 위한 인프라 확충...,,
272,디지털 뉴딜 이끄는 ‘비대면 경제 표준화’ 함께 뛴다,"적용 가능한 표준모델 등 표준 20종 개발 등이다. 산업부는 즉시 시행 가능한 비대면 시험인증, 무역금융, 채용지원 등 제도개선 방안도 함께 발표했다. 일례로 KS·KC 등...", 2020.09.29 , 스카이데일리 
273,"식약처, 수입축산물 신고.검사 온라인 설명회 개최...비대면 소통...","유니패스를 통한 수입식육의 신고방법, 시험･검사 수수료 등을 “온-나라 PC영상회의 (http://vc.on-nara.go.kr)”를 통해 비대면 양방향 소통을 실시할 계획이다. 참여...", 2020.11.02 , 푸드투데이 
274,"비대면 시험 부정행위 막는다…비주얼캠프, 블라우비트와 업무협약",포스트=김민아 기자] 본투글로벌센터 멤버사인 시선추적 기술기업 비주얼캠프가 비대면 시험 부정행위 감독을 위해 블라우비트와 업무협약을 체결했다. 양사는 비대면 시험..., 2020.07.23 , 데일리포스트 
275,헬스케어 앱·온라인 티칭·무인배송 등 비대면 표준 50종 개발한다,"이를 바탕으로 성능 표준을 고도화할 예정이다. 아울러, 즉시 시행 가능한 비대면 시험인증, 무역금융, 채용지원 등 제도개선 방안도 함께 발표했다. KS·KC 등 인증심사 시...", 2020.09.30 , 메트로신문 
276,토픽코리아 비대면 원격화상 국립국어원 한국어교원3급 실습 오픈,기자] 한국토픽교육센터 토픽코리아는 최근 한국어교육능력검정시험(한국어교원3급) 학습자를 대상으로 비대면 화상솔루션을 이용한 한국어교육 실습을 진행한다고 밝혔다..., 2020.10.27 , 디스커버리뉴스 
277,"한국전기연구원, 코로나19 위기…국내외 비대면 입회시험 서비스",시험을 받을 수 있다. 이를 통해 최근 사우디아라비아의 전력기기 업체가 비대면으로 변압기 시험을 받고 성적서를 취득하기도 했다.KERI 서윤택 대전력평가본부장은..., 2020.08.26 , 남도일보 
278,"""코로나 시대, 심사도 비대면으로""..대구시, 온라인 통한 경진대...",시대를 맞아 심사위원들이 직접 경진대회 현장에 가지 않고도 심사를 하는 ‘비대면 심사’를 시험가동했다. 지난 7일 열린 ’2020년 하반기 적극행정 우수사례 경진대회'다..., 2020.10.08 , 조선일보 
279,<특집기사> 충남 대표 명문 여상 ‘논산여자상업고등학교’,"공기업 시험을 준비하고 있다. 이밖에도 대학입시를 위한 학년별 목련반을 운영해 수시 특별전형(특성화고졸업자, 재직자전형, 계약학과)에 중앙대, 경희대, 건국대를 비롯...", 10시간전 , 중도일보 
280,"서울대 학생들 ""코로나 감염 우려"" 비대면시험 촉구",대면평가가 불가피한 실기수업의 경우에도) 확진·자가격리 등의 사정이 있다면 비대면으로 시험을 치를 수 있는 대안을 마련해달라”고 요구했다. 특히 “비대면 오픈북..., 2020.06.05 , 서울경제 
281,"기말고사 코 앞인데.. 대학가, 대면·비대면시험 놓고 '시끌시끌'",사례가 비슷한 시기에 터지며 논란이 증폭되고 있다. 안전이 우선이라며 온라인 비대면 시험으로 치러야 한다는 주장과 공정성 시비가 일지 않도록 같은 공간에서 시험을...,,
282,"비주얼캠프, 블라우비트와 'AI 비대면 시험 감독 솔루션' 개발 협약",대표 석윤찬)가 인공지능(A) 모니터링 기업 블라우비트(대표 김의선)와 22일 비대면 시험 부정행위 방지를 위한 AI 솔루션 개발 업무협약을 체결했다고 23일 밝혔다. 양사는..., 2020.07.23 , AI타임스 
283,"국민대 연극전공 실기고사, 비대면 평가로 전환",연기 실기우수자전형 1단계 실기고사를 비대면 동영상 평가로 전환했다. 국민대는 연기...격리자의 경우 별도의 고사장에서 시험을 치를 수 있도록 했다”고 설명했다..., 2020.10.20 , 이데일리 
284,"“미래전문인력 양성”...송옥주 환노위원장, 국가자격시험 발전 ...","시험장 감축하고, 스마트 기술을 활용한 비대면 검정을 확대할 필요가 있다고 강조했다...인력 양성 어떻게 할 것인가?’국가자격시험 발전 국회 세미나 단체사진 촬영[사진...", 2020.11.03 , 청년일보 
285,비대면 시험 부정행위 감독 위한 인공지능 솔루션 개발 힘 모은다,캠프(대표 석윤찬)가 인공지능 딥러닝 개발 기업 블라우비트(대표 김의선)와 비대면 시험 부정행위 감독을 위한 인공지능 솔루션 공동 개발을 목표로 업무협약을 체결했다고..., 2020.07.23 , 보안뉴스 
286,"조선대, 오는 27일부터 '대면+비대면' 혼합수업 '결정'","수업을 진행하기로 했습니다. 다만, 오는 26일까지 마무리 되는 중간고사는 비대면 온라인 시험으로 진행하되 수업의 특성에 따라 27일부터 대면 시험이나 과제물로 대체...", 2020.10.12 , 광주평화방송 
287,비대면 표준 개발에 370억 투입…실증센터 구축 추진,영상통화 등 IT기술을 활용한 비대면 심사·면접 절차를 도입할 예정이다. KS의 비대면 시험·인증은 10월말부터 시행할 계획이다. 무역금융과 수출 마케팅을 위해 온라인..., 2020.09.29 , 뉴스핌 
288,호남대 3개 단과대 '제한적 대면수업' 시작,시험평가도 중간고사는 생략하고 기말고사를 실시하되 대면시험을 원칙으로 교수 재량에 따라 비대면 시험이나 과제물이나 실기 등으로 대체가 가능토록 했다. nofatejb..., 2020.10.12 , 뉴스1 
289,지역 대학들 소규모 강좌 대면 전환..출석 시험도,"전면 대면 강의를 할 예정이다. 다만, 70명 초과 대형 강좌는 여전히 비대면으로 진행한다. 시험도 중간고사나 기말고사 중 한 차례 이상은 출석해 치르도록 했다. 영남대는...", 2020.10.13 , 노컷뉴스 
290,"""학생 혈서 받으면 비대면 시험보나""..교수발언 논란",[서울=뉴시스] 류인선 기자 = 비대면 시험을 요구하며 농성을 하는 학생들에게 대학 교수가 '혈서'를 거론하며 비꼬는 취지의 발언했다는 주장이 나와 논란이 일고 있다..., 2020.06.09 , 뉴시스 
291,"한국이러닝개발원, 비대면(언택트) 환경 웹보안솔루션 시큐어브라...",시대의 비대면(언택트) 환경에 기업들은 상대적으로 취약하다는 점이다. 이에 한국이러닝개발원은 이 같은 PC를 통한 웹서비스 이용환경에 있어 정해진 목적 외에 부정적인..., 2020.10.30 , 잡포스트 
292,[단독] 기말고사 코앞인데..대학가 '비대면 시험' 논란,"학생의 학점 관리를 위한 파격적인 제도를 내놓는 학교가 등장하는가 하면, 비대면 시험을 요구하는 학생에게 ""혈서라도 쓰라""는 극단적 표현을 하는 학교까지 등장해...",,
293,[이슈 완전정복] 코로나 눈으로는 전염 안된다?,가지는 비대면 경제가 활성화하다 보니까 콜센터 업무량이 많이 늘어났다고 합니다. 그래서 최근에 콜센터에 대한 현장을 점검한 결과에서도 콜센터 근무하는 사람 중 절반..., 2020.11.05 , MBC 
294,첫 '비대면 보험 영업' 채널 연 한화생명,전업설계사로의 성장도 지원할 계획이다. LIFE MD는 설계사 자격시험 통과를 위한 모든 학습이 비대면으로 이뤄진다. 전용 앱을 설치한 후 휴대폰 본인인증을 거쳐 사용자...,,
295,비대면 시험 잇단 부정행위에 대학가 ‘몸살’,[충청매일 최재훈 기자] 코로나19 장기화로 인해 비대면 시험 등을 도입한 대학교들이 부정행위로 인해 몸살을 앓고 있다. 최근 대학교들은 코로나19 집단 감염 등을 우려해...,,
296,"호남대 ""수시 비대면 온라인 면접 준비 철저"" 당부",알파=나동욱 기자] 호남대가 이달 29일 오후2시부터 밤8시까지로 예정된 '2021 수시 비대면 면접'을 앞두고 수험생들에게 면접 준비사항과 시험 당일 면접요령 등을 숙지해..., 2020.10.28 , 베리타스알파 
297,"NIA, 인터넷중독전문상담사 자격시험 온라인 시행","상담과 교육, 인식제고 등의 직무를 수행하게 된다. 필기시험은 온라인 비대면 시험감독 플랫폼을 통해 시험 응시자의 화면을 온라인으로 실시간 감독함과 동시에 핸드폰...", 2020.10.03 , 전자부품 
298,"서울시, 제2회 '반려인 능력시험' 온라인 비대면 실시 ... 11월 1...",[매일안전신문] 서울시는 제2회 '반려인 능력시험'을 비대면 온라인으로 개최한다. 응시인원도 2천명으로 확대한다. 지난해 1회 반려인 능력시험은 강아지를 키우거나 관심..., 2020.09.28 , 매일안전신문 
299,'비대면 경제 표준화' 민관 협력…5년간 370억원 투입,"실증 센터'를 구축하고 이를 바탕으로 성능 표준(20종)을 고도화할 예정이다. 비대면 시험인증, 무역금융, 채용지원 등 즉시 시행 가능한 제도 개선 방안도 마련했다. KS...", 2020.09.29 , 파이낸스투데이 
300,'포스트 코로나 시대' 끊임없이 발전하는 한중산업의 핵심도시,수 있도록 하였다. 산동성의 유일한 무역시험 기업 서비스 센터를 설립하여 기업의 심사...인터넷 플러스’의 제대로 비대면 정무서비스도 제공하고 있다. 기업은 산동..., 2020.11.05 , 중앙일보 
301,"인천 강화소방서, 비대면 시대 맞아 소방서비스 향상 위한 준비 착수","점검을 실시하는 일명 ‘비대면 교대점검’을 추진하고 있다. 비대면 교대점검은 채용, 토익시험 같은 기존 시험 등에서 사용하는 방식으로 시험시작 전까지 응시자·감독관...",,
302,"호남대, “수시 비대면 온라인면접 준비 철저” 당부",대학교(총장 박상철)가 10월 29일 오후 2시부터 밤 8시까지로 예정된 ‘2021 수시 비대면 면접’을 앞두고 수험생들에게 면접 준비사항과 시험 당일 면접요령 등을 숙지해줄..., 2020.10.28 , 위키트리 
303,"KTR, 충청북도와 '화장품 비대면 수출전략' 세미나 개최",한국화학융합시험연구원(KTR)은 지난 21일 충청북도와 오송 화장품임상연구지원센터에서 온·오프라인 '화장품 비대면 수출전략' 세미나를 열었다고 22일 밝혔다. 코로나19..., 2020.07.26 , IT비즈뉴스 
304,"비주얼캠프·블라우비트, 비대면 시험 부정행위 탐지 AI솔루션 공...",사진=본투글로벌센터][IT비즈뉴스 최태우 기자] 비주얼캠프가 블라우비트와 비대면 시험 부정행위 감독을 위한 인공지능(AI) 솔루션 공동개발을 골자로 하는 업무협약을..., 2020.10.22 , 전자신문 
305,"행정안전부, 국민 안전관리 일일 상황","2~3시간 내 감염여부 확인 가능 (산업부) 기업의 코로나19 극복 지원을 위해 비대면 시험인증* 도입 추진 * KS, KC(전기·생활제품 등), NEP(신제품), GR(우수재활용품...",,
306,"LSK글로벌PS, 디지털 혁신 일환으로 ‘어도비 사인’ 도입",조직이 디지털 혁신에 속도를 내고 있다. 특히 CRO 기업에게는 비대면 환경에서 중단없이 임상시험을 진행할 수 있는 전자서명 솔루션 도입이 시급해졌다. CRO 업무 특성상..., 2020.11.05 , 데이터넷 
307,"""커닝예방 면대면"" vs ""감염차단 비대면""..시험 앞둔 대학가 고심",자가격리 등 시험 응시 불가 사유를 인정받은 학생에 한해 비대면 시험을 허용한다. 고려대의 경우 비대면 시험도 가능하지만 엄격한 관리가 가능한 경우에 한한다는 입장...,,
308,"산업부, 비대면 경제 국제표준화 추진 '속도'… 2025년까지 370억...","약자를 위한 편의제공 서비스 표준도 마련한다.산업부는 또 즉시 시행 가능한 비대면 시험인증과 무역금융, 채용지원 등 제도 개선에도 나서기로 했다.한국산업표준(KS...",,
309,"전남대, 온라인시대 교육혁신 ‘앞장’",등 포스트 코로나시대 교육환경 변화에 앞장서 대응해 나가고 있다. 전남대는 비대면 시험 플랫폼 1차 버전을 개발해 2학기 중간고사 기간인 10월 19일부터 31일까지 시범..., 2020.10.19 , 위키트리 
310,"산업부, 비대면 경제 표준화 전략 수립…2025년까지 370억 원 투입","실증 센터'를 구축하고 이를 바탕으로 성능 표준(20종)을 고도화할 예정이다. 비대면 시험인증, 무역금융, 채용지원 등 즉시 시행 가능한 제도 개선 방안도 마련했다. KS...", 2020.09.29 , 이투데이 
311,"호남대, 10월 12일부터 '제한적 대면수업'",시험평가도 중간고사는 생략하고 기말고사를 실시하되 대면시험을 원칙으로 교수 재량에 따라 비대면 시험 및 과제물이나 실기 등으로 대체가 가능하도록 했다. [광주CBS..., 2020.10.12 , 노컷뉴스 
312,광주여대 ‘3차 방구석 시네마데이’ 프로그램 성료,프로그램은 ‘책이 원작인 영화’와 ‘시험기간의 스트레스를 풀어줄 영화’ 두 가지...프로그램을 제공하겠다”며 “이후에도 비대면으로 문화체험을 하고 체험과 감상을...,,
313,"호남대, 12일부터 '제한적 대면수업' 실시",시험평가도 중간고사는 생략하고 기말고사를 실시하되 대면시험을 원칙으로 교수 재량에 따라 비대면 시험 및 과제물이나 실기 등으로 대체가 가능토록 했다. 광주=정태관..., 2020.10.12 , 머니S 
314,"한국토픽교육센터 IATA항공사승무원, 물류관리사 내일배움카드 비...",국제공인 취득과정과 사회복지사1급 시험준비를 위해 10월 30일에 근로자 국비지원교육...내일배움카드를 발급받아 비대면 원격학습이 가능하다. 국제항공운송협회(IATA)는..., 2020.10.30 , 디스커버리뉴스 
315,"산업부, 비대면 서비스ㆍ기술 표준화 전략 추진…2025년까지 370...","AI) 활용 사례 발굴 등 표준 20종을 개발한다. 이어진 포럼 행사에서 참가자는 비대면 시험 인증, 무역금융, 채용지원 등 제도 개선 방안과 국제 표준화에 따른 기업...", 2020.09.29 , AI타임스 
316,10월 29일 오늘의 안전 상황,"2~3시간 내 감염여부 확인 가능 (산업부) 기업의 코로나19 극복 지원을 위해 비대면 시험인증* 도입 추진 * KS, KC(전기·생활제품 등), NEP(신제품), GR(우수재활용품...",,
317,"'국가자격시험, 교육훈련 패러다임 변화 대응 경력개발 지원 필요'","시험장 감축하고, 스마트 기술을 활용한 비대면 검정을 확대할 필요가 있다는 의견도...등 변화하는 미래수요 적합 국가자격시험 운영방안 등에 대한 다양한 의견이 제시...", 2020.11.03 , 에너지데일리 
318,평가지배사회.. 우리는 시험인간이다,"19로 사람들은 집합과 모임을 꺼렸고, 비대면 접촉은 일상이 됐다. 학교마저 온라인으로...바뀐 와중에도 단 한 가지, 시험과 평가는 진행되어야 한다는 사실만은 누구나...", 2020.10.24 , 세계일보 
319,"어도비, 어도비 사인으로 LSK Global PS 디지털 혁신 지원","성장세를 보이는 CRO 시장도 마찬가지로, 특히 CRO 기업에게는 비대면 환경에서 중단없이 임상시험을 진행할 수 있는 전자서명 솔루션 도입이 시급해졌다. CRO 업무 특성상...",,
320,바리스타 등 자격증추천 전과정 한국직업능력진흥원 비대면 무료...,"등 미래유망자격증 과정에 대해 비대면 무료교육 수업을 받을 수 있도록 온라인 수강...밝혔다. 교안과 기출문제, 시험응시비용까지 무료로 진행이 가능하며 합격자는...", 2020.10.29 , 잡포스트 
321,"광주여자대학교, ‘3차 방구석 시네마데이’ 프로그램 성료",프로그램은 ‘책이 원작인 영화’와 ‘시험기간의 스트레스를 풀어줄 영화’ 두 가지...프로그램을 제공하겠다”며 “이후에도 비대면으로 문화체험을 하고 체험과 감상을..., 19시간전 , 위키트리 
